from_city,to_city,distance_mi,drive_time_min,slug,is_active,house_size,min_cost,max_cost,avg_cost,movers,trucks,min_hours,max_hours
miami,winston-salem-nc,786,857,miami-to-winston-salem-nc,True,4plus_bedroom,9616,10096,9856,4,1,37.6,39.6
miami,charlotte-nc,721,786,miami-to-charlotte-nc,True,1_bedroom,5476,5836,5656,2,1,28.2,30.2
miami,charlotte-nc,721,786,miami-to-charlotte-nc,True,2_bedroom,5476,5836,5656,2,1,28.2,30.2
miami,charlotte-nc,721,786,miami-to-charlotte-nc,True,3_bedroom,6952,7572,7262,3,1,31.2,33.2
miami,charlotte-nc,721,786,miami-to-charlotte-nc,True,4_bedroom,7888,8568,8228,4,1,31.2,33.2
miami,charlotte-nc,721,786,miami-to-charlotte-nc,True,4plus_bedroom,9048,9528,9288,4,1,35.2,37.2
miami,asheville-nc,763,832,miami-to-asheville-nc,True,1_bedroom,5752,6112,5932,2,1,29.7,31.7
miami,asheville-nc,763,832,miami-to-asheville-nc,True,2_bedroom,5752,6112,5932,2,1,29.7,31.7
miami,asheville-nc,763,832,miami-to-asheville-nc,True,3_bedroom,7474,7894,7684,3,1,32.7,34.7
miami,asheville-nc,763,832,miami-to-asheville-nc,True,4_bedroom,8456,8936,8696,4,1,32.7,34.7
miami,asheville-nc,763,832,miami-to-asheville-nc,True,4plus_bedroom,9416,9896,9656,4,1,36.7,38.7
miami,fayetteville-nc,711,776,miami-to-fayetteville-nc,True,1_bedroom,5416,5776,5596,2,1,27.9,29.9
miami,fayetteville-nc,711,776,miami-to-fayetteville-nc,True,2_bedroom,5416,5776,5596,2,1,27.9,29.9
miami,fayetteville-nc,711,776,miami-to-fayetteville-nc,True,3_bedroom,6882,7502,7192,3,1,30.9,32.9
miami,fayetteville-nc,711,776,miami-to-fayetteville-nc,True,4_bedroom,7808,8488,8148,4,1,30.9,32.9
miami,fayetteville-nc,711,776,miami-to-fayetteville-nc,True,4plus_bedroom,8968,9448,9208,4,1,34.9,36.9
miami,wilmington-nc,660,720,miami-to-wilmington-nc,True,1_bedroom,5080,5440,5260,2,1,26.0,28.0
miami,wilmington-nc,660,720,miami-to-wilmington-nc,True,2_bedroom,5080,5440,5260,2,1,26.0,28.0
miami,wilmington-nc,660,720,miami-to-wilmington-nc,True,3_bedroom,6490,6910,6700,3,1,29.0,31.0
miami,wilmington-nc,660,720,miami-to-wilmington-nc,True,4_bedroom,7360,7840,7600,4,1,29.0,31.0
miami,wilmington-nc,660,720,miami-to-wilmington-nc,True,4plus_bedroom,8520,9000,8760,4,1,33.0,35.0
miami,columbia-sc,629,686,miami-to-columbia-sc,True,1_bedroom,4876,5236,5056,2,1,24.9,26.9
miami,columbia-sc,629,686,miami-to-columbia-sc,True,2_bedroom,4876,5236,5056,2,1,24.9,26.9
miami,columbia-sc,629,686,miami-to-columbia-sc,True,3_bedroom,6252,6672,6462,3,1,27.9,29.9
miami,columbia-sc,629,686,miami-to-columbia-sc,True,4_bedroom,7088,7568,7328,4,1,27.9,29.9
miami,columbia-sc,629,686,miami-to-columbia-sc,True,4plus_bedroom,8048,8728,8388,4,1,31.9,33.9
miami,greenville-sc,706,770,miami-to-greenville-sc,True,1_bedroom,5380,5740,5560,2,1,27.7,29.7
miami,greenville-sc,706,770,miami-to-greenville-sc,True,2_bedroom,5380,5740,5560,2,1,27.7,29.7
miami,greenville-sc,706,770,miami-to-greenville-sc,True,3_bedroom,6840,7460,7150,3,1,30.7,32.7
miami,greenville-sc,706,770,miami-to-greenville-sc,True,4_bedroom,7760,8440,8100,4,1,30.7,32.7
miami,greenville-sc,706,770,miami-to-greenville-sc,True,4plus_bedroom,8920,9400,9160,4,1,34.7,36.7
miami,spartanburg-sc,708,772,miami-to-spartanburg-sc,True,1_bedroom,5392,5752,5572,2,1,27.7,29.7
miami,spartanburg-sc,708,772,miami-to-spartanburg-sc,True,2_bedroom,5392,5752,5572,2,1,27.7,29.7
miami,spartanburg-sc,708,772,miami-to-spartanburg-sc,True,3_bedroom,6854,7474,7164,3,1,30.7,32.7
miami,spartanburg-sc,708,772,miami-to-spartanburg-sc,True,4_bedroom,7776,8456,8116,4,1,30.7,32.7
miami,spartanburg-sc,708,772,miami-to-spartanburg-sc,True,4plus_bedroom,8936,9416,9176,4,1,34.7,36.7
miami,charleston-sc,533,582,miami-to-charleston-sc,True,1_bedroom,4252,4612,4432,2,1,21.4,23.4
miami,charleston-sc,533,582,miami-to-charleston-sc,True,2_bedroom,4252,4612,4432,2,1,21.4,23.4
miami,charleston-sc,533,582,miami-to-charleston-sc,True,3_bedroom,5524,5944,5734,3,1,24.4,26.4
miami,charleston-sc,533,582,miami-to-charleston-sc,True,4_bedroom,6256,6736,6496,4,1,24.4,26.4
miami,charleston-sc,533,582,miami-to-charleston-sc,True,4plus_bedroom,7216,7696,7456,4,1,28.4,30.4
miami,myrtle-beach-sc,609,664,miami-to-myrtle-beach-sc,True,1_bedroom,4744,5104,4924,2,1,24.1,26.1
miami,myrtle-beach-sc,609,664,miami-to-myrtle-beach-sc,True,2_bedroom,4744,5104,4924,2,1,24.1,26.1
miami,myrtle-beach-sc,609,664,miami-to-myrtle-beach-sc,True,3_bedroom,6098,6518,6308,3,1,27.1,29.1
miami,myrtle-beach-sc,609,664,miami-to-myrtle-beach-sc,True,4_bedroom,6912,7392,7152,4,1,27.1,29.1
miami,myrtle-beach-sc,609,664,miami-to-myrtle-beach-sc,True,4plus_bedroom,7872,8552,8212,4,1,31.1,33.1
miami,savannah-ga,484,528,miami-to-savannah-ga,True,1_bedroom,3928,4288,4108,2,1,19.6,21.6
miami,savannah-ga,484,528,miami-to-savannah-ga,True,2_bedroom,3928,4288,4108,2,1,19.6,21.6
miami,savannah-ga,484,528,miami-to-savannah-ga,True,3_bedroom,5146,5566,5356,3,1,22.6,24.6
miami,savannah-ga,484,528,miami-to-savannah-ga,True,4_bedroom,5824,6304,6064,4,1,22.6,24.6
miami,savannah-ga,484,528,miami-to-savannah-ga,True,4plus_bedroom,6784,7264,7024,4,1,26.6,28.6
miami,augusta-ga,598,653,miami-to-augusta-ga,True,1_bedroom,4678,5038,4858,2,1,23.8,25.8
miami,augusta-ga,598,653,miami-to-augusta-ga,True,2_bedroom,4678,5038,4858,2,1,23.8,25.8
miami,augusta-ga,598,653,miami-to-augusta-ga,True,3_bedroom,6021,6441,6231,3,1,26.8,28.8
miami,augusta-ga,598,653,miami-to-augusta-ga,True,4_bedroom,6824,7304,7064,4,1,26.8,28.8
miami,augusta-ga,598,653,miami-to-augusta-ga,True,4plus_bedroom,7784,8464,8124,4,1,30.8,32.8
miami,atlanta-ga,667,728,miami-to-atlanta-ga,True,1_bedroom,5128,5488,5308,2,1,26.3,28.3
miami,atlanta-ga,667,728,miami-to-atlanta-ga,True,2_bedroom,5128,5488,5308,2,1,26.3,28.3
miami,atlanta-ga,667,728,miami-to-atlanta-ga,True,3_bedroom,6546,6966,6756,3,1,29.3,31.3
miami,atlanta-ga,667,728,miami-to-atlanta-ga,True,4_bedroom,7424,7904,7664,4,1,29.3,31.3
miami,atlanta-ga,667,728,miami-to-atlanta-ga,True,4plus_bedroom,8584,9064,8824,4,1,33.3,35.3
miami,athens-ga,656,716,miami-to-athens-ga,True,1_bedroom,5056,5416,5236,2,1,25.9,27.9
miami,athens-ga,656,716,miami-to-athens-ga,True,2_bedroom,5056,5416,5236,2,1,25.9,27.9
miami,athens-ga,656,716,miami-to-athens-ga,True,3_bedroom,6462,6882,6672,3,1,28.9,30.9
miami,athens-ga,656,716,miami-to-athens-ga,True,4_bedroom,7328,7808,7568,4,1,28.9,30.9
miami,athens-ga,656,716,miami-to-athens-ga,True,4plus_bedroom,8488,8968,8728,4,1,32.9,34.9
miami,macon-ga,584,637,miami-to-macon-ga,True,1_bedroom,4582,4942,4762,2,1,23.2,25.2
miami,macon-ga,584,637,miami-to-macon-ga,True,2_bedroom,4582,4942,4762,2,1,23.2,25.2
miami,macon-ga,584,637,miami-to-macon-ga,True,3_bedroom,5909,6329,6119,3,1,26.2,28.2
miami,macon-ga,584,637,miami-to-macon-ga,True,4_bedroom,6696,7176,6936,4,1,26.2,28.2
miami,macon-ga,584,637,miami-to-macon-ga,True,4plus_bedroom,7656,8336,7996,4,1,30.2,32.2
miami,columbus-ga,600,655,miami-to-columbus-ga,True,1_bedroom,4690,5050,4870,2,1,23.8,25.8
miami,columbus-ga,600,655,miami-to-columbus-ga,True,2_bedroom,4690,5050,4870,2,1,23.8,25.8
miami,columbus-ga,600,655,miami-to-columbus-ga,True,3_bedroom,6035,6455,6245,3,1,26.8,28.8
miami,columbus-ga,600,655,miami-to-columbus-ga,True,4_bedroom,6840,7320,7080,4,1,26.8,28.8
miami,columbus-ga,600,655,miami-to-columbus-ga,True,4plus_bedroom,7800,8480,8140,4,1,30.8,32.8
miami,birmingham-al,734,800,miami-to-birmingham-al,True,1_bedroom,5560,5920,5740,2,1,28.7,30.7
miami,birmingham-al,734,800,miami-to-birmingham-al,True,2_bedroom,5560,5920,5740,2,1,28.7,30.7
miami,birmingham-al,734,800,miami-to-birmingham-al,True,3_bedroom,7050,7670,7360,3,1,31.7,33.7
miami,birmingham-al,734,800,miami-to-birmingham-al,True,4_bedroom,8000,8680,8340,4,1,31.7,33.7
miami,birmingham-al,734,800,miami-to-birmingham-al,True,4plus_bedroom,9160,9640,9400,4,1,35.7,37.7
miami,montgomery-al,646,705,miami-to-montgomery-al,True,1_bedroom,4990,5350,5170,2,1,25.5,27.5
miami,montgomery-al,646,705,miami-to-montgomery-al,True,2_bedroom,4990,5350,5170,2,1,25.5,27.5
miami,montgomery-al,646,705,miami-to-montgomery-al,True,3_bedroom,6385,6805,6595,3,1,28.5,30.5
miami,montgomery-al,646,705,miami-to-montgomery-al,True,4_bedroom,7240,7720,7480,4,1,28.5,30.5
miami,montgomery-al,646,705,miami-to-montgomery-al,True,4plus_bedroom,8400,8880,8640,4,1,32.5,34.5
miami,mobile-al,645,704,miami-to-mobile-al,True,1_bedroom,4984,5344,5164,2,1,25.5,27.5
miami,mobile-al,645,704,miami-to-mobile-al,True,2_bedroom,4984,5344,5164,2,1,25.5,27.5
miami,mobile-al,645,704,miami-to-mobile-al,True,3_bedroom,6378,6798,6588,3,1,28.5,30.5
miami,mobile-al,645,704,miami-to-mobile-al,True,4_bedroom,7232,7712,7472,4,1,28.5,30.5
miami,mobile-al,645,704,miami-to-mobile-al,True,4plus_bedroom,8392,8872,8632,4,1,32.5,34.5
miami,huntsville-al,800,873,miami-to-huntsville-al,True,1_bedroom,5998,6558,6278,2,1,31.1,33.1
miami,huntsville-al,800,873,miami-to-huntsville-al,True,2_bedroom,5998,6558,6278,2,1,31.1,33.1
miami,huntsville-al,800,873,miami-to-huntsville-al,True,3_bedroom,7761,8181,7971,3,1,34.1,36.1
miami,huntsville-al,800,873,miami-to-huntsville-al,True,4_bedroom,8784,9264,9024,4,1,34.1,36.1
miami,huntsville-al,800,873,miami-to-huntsville-al,True,4plus_bedroom,9744,10224,9984,4,1,38.1,40.1
miami,jackson-ms,829,904,miami-to-jackson-ms,True,1_bedroom,6384,6744,6564,2,1,32.1,34.1
miami,jackson-ms,829,904,miami-to-jackson-ms,True,2_bedroom,6384,6744,6564,2,1,32.1,34.1
miami,jackson-ms,829,904,miami-to-jackson-ms,True,3_bedroom,7978,8398,8188,3,1,35.1,37.1
miami,jackson-ms,829,904,miami-to-jackson-ms,True,4_bedroom,9032,9512,9272,4,1,35.1,37.1
miami,jackson-ms,829,904,miami-to-jackson-ms,True,4plus_bedroom,9992,10472,10232,4,1,39.1,41.1
miami,gulfport-ms,692,755,miami-to-gulfport-ms,True,1_bedroom,5290,5650,5470,2,1,27.2,29.2
miami,gulfport-ms,692,755,miami-to-gulfport-ms,True,2_bedroom,5290,5650,5470,2,1,27.2,29.2
miami,gulfport-ms,692,755,miami-to-gulfport-ms,True,3_bedroom,6735,7355,7045,3,1,30.2,32.2
miami,gulfport-ms,692,755,miami-to-gulfport-ms,True,4_bedroom,7640,8320,7980,4,1,30.2,32.2
miami,gulfport-ms,692,755,miami-to-gulfport-ms,True,4plus_bedroom,8800,9280,9040,4,1,34.2,36.2
miami,baton-rouge-la,818,893,miami-to-baton-rouge-la,True,1_bedroom,6118,6678,6398,2,1,31.8,33.8
miami,baton-rouge-la,818,893,miami-to-baton-rouge-la,True,2_bedroom,6118,6678,6398,2,1,31.8,33.8
miami,baton-rouge-la,818,893,miami-to-baton-rouge-la,True,3_bedroom,7901,8321,8111,3,1,34.8,36.8
miami,baton-rouge-la,818,893,miami-to-baton-rouge-la,True,4_bedroom,8944,9424,9184,4,1,34.8,36.8
miami,baton-rouge-la,818,893,miami-to-baton-rouge-la,True,4plus_bedroom,9904,10384,10144,4,1,38.8,40.8
miami,new-orleans-la,736,803,miami-to-new-orleans-la,True,1_bedroom,5578,5938,5758,2,1,28.8,30.8
miami,new-orleans-la,736,803,miami-to-new-orleans-la,True,2_bedroom,5578,5938,5758,2,1,28.8,30.8
miami,new-orleans-la,736,803,miami-to-new-orleans-la,True,3_bedroom,7071,7691,7381,3,1,31.8,33.8
miami,new-orleans-la,736,803,miami-to-new-orleans-la,True,4_bedroom,8024,8704,8364,4,1,31.8,33.8
miami,new-orleans-la,736,803,miami-to-new-orleans-la,True,4plus_bedroom,9184,9664,9424,4,1,35.8,37.8
miami,lafayette-la,863,941,miami-to-lafayette-la,True,1_bedroom,6606,6966,6786,2,1,33.4,35.4
miami,lafayette-la,863,941,miami-to-lafayette-la,True,2_bedroom,6606,6966,6786,2,1,33.4,35.4
miami,lafayette-la,863,941,miami-to-lafayette-la,True,3_bedroom,8237,8657,8447,3,1,36.4,38.4
miami,lafayette-la,863,941,miami-to-lafayette-la,True,4_bedroom,9328,9808,9568,4,1,36.4,38.4
miami,lafayette-la,863,941,miami-to-lafayette-la,True,4plus_bedroom,10288,10768,10528,4,1,40.4,42.4
miami,shreveport-la,1035,1129,miami-to-shreveport-la,True,1_bedroom,7734,8094,7914,2,1,39.6,41.6
miami,shreveport-la,1035,1129,miami-to-shreveport-la,True,2_bedroom,7734,8094,7914,2,1,39.6,41.6
miami,shreveport-la,1035,1129,miami-to-shreveport-la,True,3_bedroom,9553,9973,9763,3,1,42.6,44.6
miami,shreveport-la,1035,1129,miami-to-shreveport-la,True,4_bedroom,10832,11312,11072,4,1,42.6,44.6
miami,shreveport-la,1035,1129,miami-to-shreveport-la,True,4plus_bedroom,11792,12472,12132,4,1,46.6,48.6
miami,memphis-tn,961,1049,miami-to-memphis-tn,True,1_bedroom,7254,7614,7434,2,1,37.0,39.0
miami,memphis-tn,961,1049,miami-to-memphis-tn,True,2_bedroom,7254,7614,7434,2,1,37.0,39.0
miami,memphis-tn,961,1049,miami-to-memphis-tn,True,3_bedroom,8993,9413,9203,3,1,40.0,42.0
miami,memphis-tn,961,1049,miami-to-memphis-tn,True,4_bedroom,10192,10672,10432,4,1,40.0,42.0
miami,memphis-tn,961,1049,miami-to-memphis-tn,True,4plus_bedroom,11152,11632,11392,4,1,44.0,46.0
miami,nashville-tn,899,981,miami-to-nashville-tn,True,1_bedroom,6846,7206,7026,2,1,34.7,36.7
miami,nashville-tn,899,981,miami-to-nashville-tn,True,2_bedroom,6846,7206,7026,2,1,34.7,36.7
miami,nashville-tn,899,981,miami-to-nashville-tn,True,3_bedroom,8517,8937,8727,3,1,37.7,39.7
miami,nashville-tn,899,981,miami-to-nashville-tn,True,4_bedroom,9648,10128,9888,4,1,37.7,39.7
miami,nashville-tn,899,981,miami-to-nashville-tn,True,4plus_bedroom,10608,11088,10848,4,1,41.7,43.7
miami,knoxville-tn,812,886,miami-to-knoxville-tn,True,1_bedroom,6076,6636,6356,2,1,31.5,33.5
miami,knoxville-tn,812,886,miami-to-knoxville-tn,True,2_bedroom,6076,6636,6356,2,1,31.5,33.5
miami,knoxville-tn,812,886,miami-to-knoxville-tn,True,3_bedroom,7852,8272,8062,3,1,34.5,36.5
miami,knoxville-tn,812,886,miami-to-knoxville-tn,True,4_bedroom,8888,9368,9128,4,1,34.5,36.5
miami,knoxville-tn,812,886,miami-to-knoxville-tn,True,4plus_bedroom,9848,10328,10088,4,1,38.5,40.5
miami,chattanooga-tn,781,852,miami-to-chattanooga-tn,True,1_bedroom,5872,6432,6152,2,1,30.4,32.4
miami,chattanooga-tn,781,852,miami-to-chattanooga-tn,True,2_bedroom,5872,6432,6152,2,1,30.4,32.4
miami,chattanooga-tn,781,852,miami-to-chattanooga-tn,True,3_bedroom,7614,8034,7824,3,1,33.4,35.4
miami,chattanooga-tn,781,852,miami-to-chattanooga-tn,True,4_bedroom,8616,9096,8856,4,1,33.4,35.4
miami,chattanooga-tn,781,852,miami-to-chattanooga-tn,True,4plus_bedroom,9576,10056,9816,4,1,37.4,39.4
miami,clarksville-tn,941,1027,miami-to-clarksville-tn,True,1_bedroom,7122,7482,7302,2,1,36.2,38.2
miami,clarksville-tn,941,1027,miami-to-clarksville-tn,True,2_bedroom,7122,7482,7302,2,1,36.2,38.2
miami,clarksville-tn,941,1027,miami-to-clarksville-tn,True,3_bedroom,8839,9259,9049,3,1,39.2,41.2
miami,clarksville-tn,941,1027,miami-to-clarksville-tn,True,4_bedroom,10016,10496,10256,4,1,39.2,41.2
miami,clarksville-tn,941,1027,miami-to-clarksville-tn,True,4plus_bedroom,10976,11456,11216,4,1,43.2,45.2
miami,louisville-ky,1014,1107,miami-to-louisville-ky,True,1_bedroom,7602,7962,7782,2,1,38.9,40.9
miami,louisville-ky,1014,1107,miami-to-louisville-ky,True,2_bedroom,7602,7962,7782,2,1,38.9,40.9
miami,louisville-ky,1014,1107,miami-to-louisville-ky,True,3_bedroom,9399,9819,9609,3,1,41.9,43.9
miami,louisville-ky,1014,1107,miami-to-louisville-ky,True,4_bedroom,10656,11136,10896,4,1,41.9,43.9
miami,louisville-ky,1014,1107,miami-to-louisville-ky,True,4plus_bedroom,11616,12096,11856,4,1,45.9,47.9
miami,lexington-ky,973,1062,miami-to-lexington-ky,True,1_bedroom,7332,7692,7512,2,1,37.4,39.4
miami,lexington-ky,973,1062,miami-to-lexington-ky,True,2_bedroom,7332,7692,7512,2,1,37.4,39.4
miami,lexington-ky,973,1062,miami-to-lexington-ky,True,3_bedroom,9084,9504,9294,3,1,40.4,42.4
miami,lexington-ky,973,1062,miami-to-lexington-ky,True,4_bedroom,10296,10776,10536,4,1,40.4,42.4
miami,lexington-ky,973,1062,miami-to-lexington-ky,True,4plus_bedroom,11256,11736,11496,4,1,44.4,46.4
miami,bowling-green-ky,944,1030,miami-to-bowling-green-ky,True,1_bedroom,7140,7500,7320,2,1,36.3,38.3
miami,bowling-green-ky,944,1030,miami-to-bowling-green-ky,True,2_bedroom,7140,7500,7320,2,1,36.3,38.3
miami,bowling-green-ky,944,1030,miami-to-bowling-green-ky,True,3_bedroom,8860,9280,9070,3,1,39.3,41.3
miami,bowling-green-ky,944,1030,miami-to-bowling-green-ky,True,4_bedroom,10040,10520,10280,4,1,39.3,41.3
miami,bowling-green-ky,944,1030,miami-to-bowling-green-ky,True,4plus_bedroom,11000,11480,11240,4,1,43.3,45.3
miami,charleston-wv,961,1049,miami-to-charleston-wv,True,1_bedroom,7254,7614,7434,2,1,37.0,39.0
miami,charleston-wv,961,1049,miami-to-charleston-wv,True,2_bedroom,7254,7614,7434,2,1,37.0,39.0
miami,charleston-wv,961,1049,miami-to-charleston-wv,True,3_bedroom,8993,9413,9203,3,1,40.0,42.0
miami,charleston-wv,961,1049,miami-to-charleston-wv,True,4_bedroom,10192,10672,10432,4,1,40.0,42.0
miami,charleston-wv,961,1049,miami-to-charleston-wv,True,4plus_bedroom,11152,11632,11392,4,1,44.0,46.0
miami,huntington-wv,973,1061,miami-to-huntington-wv,True,1_bedroom,7326,7686,7506,2,1,37.4,39.4
miami,huntington-wv,973,1061,miami-to-huntington-wv,True,2_bedroom,7326,7686,7506,2,1,37.4,39.4
miami,huntington-wv,973,1061,miami-to-huntington-wv,True,3_bedroom,9077,9497,9287,3,1,40.4,42.4
miami,huntington-wv,973,1061,miami-to-huntington-wv,True,4_bedroom,10288,10768,10528,4,1,40.4,42.4
miami,huntington-wv,973,1061,miami-to-huntington-wv,True,4plus_bedroom,11248,11728,11488,4,1,44.4,46.4
miami,morgantown-wv,1054,1150,miami-to-morgantown-wv,True,1_bedroom,7860,8220,8040,2,1,40.3,42.3
miami,morgantown-wv,1054,1150,miami-to-morgantown-wv,True,2_bedroom,7860,8220,8040,2,1,40.3,42.3
miami,morgantown-wv,1054,1150,miami-to-morgantown-wv,True,3_bedroom,9700,10120,9910,3,1,43.3,45.3
miami,morgantown-wv,1054,1150,miami-to-morgantown-wv,True,4_bedroom,11000,11480,11240,4,1,43.3,45.3
miami,morgantown-wv,1054,1150,miami-to-morgantown-wv,True,4plus_bedroom,11960,12640,12300,4,1,47.3,49.3
miami,cincinnati-oh,1051,1146,miami-to-cincinnati-oh,True,1_bedroom,7836,8196,8016,2,1,40.2,42.2
miami,cincinnati-oh,1051,1146,miami-to-cincinnati-oh,True,2_bedroom,7836,8196,8016,2,1,40.2,42.2
miami,cincinnati-oh,1051,1146,miami-to-cincinnati-oh,True,3_bedroom,9672,10092,9882,3,1,43.2,45.2
miami,cincinnati-oh,1051,1146,miami-to-cincinnati-oh,True,4_bedroom,10968,11448,11208,4,1,43.2,45.2
miami,cincinnati-oh,1051,1146,miami-to-cincinnati-oh,True,4plus_bedroom,11928,12608,12268,4,1,47.2,49.2
miami,columbus-oh,1094,1193,miami-to-columbus-oh,True,1_bedroom,8118,8478,8298,2,1,41.8,43.8
miami,columbus-oh,1094,1193,miami-to-columbus-oh,True,2_bedroom,8118,8478,8298,2,1,41.8,43.8
miami,columbus-oh,1094,1193,miami-to-columbus-oh,True,3_bedroom,10001,10421,10211,3,1,44.8,46.8
miami,columbus-oh,1094,1193,miami-to-columbus-oh,True,4_bedroom,11344,11824,11584,4,1,44.8,46.8
miami,columbus-oh,1094,1193,miami-to-columbus-oh,True,4plus_bedroom,12504,12984,12744,4,1,48.8,50.8
miami,cleveland-oh,1200,1309,miami-to-cleveland-oh,True,1_bedroom,8814,9174,8994,2,1,45.6,47.6
miami,cleveland-oh,1200,1309,miami-to-cleveland-oh,True,2_bedroom,8814,9174,8994,2,1,45.6,47.6
miami,cleveland-oh,1200,1309,miami-to-cleveland-oh,True,3_bedroom,11013,11433,11223,3,1,48.6,50.6
miami,cleveland-oh,1200,1309,miami-to-cleveland-oh,True,4_bedroom,12472,12952,12712,4,1,48.6,50.6
miami,cleveland-oh,1200,1309,miami-to-cleveland-oh,True,4plus_bedroom,13432,13912,13672,4,1,52.6,54.6
miami,dayton-oh,1094,1193,miami-to-dayton-oh,True,1_bedroom,8118,8478,8298,2,1,41.8,43.8
miami,dayton-oh,1094,1193,miami-to-dayton-oh,True,2_bedroom,8118,8478,8298,2,1,41.8,43.8
miami,dayton-oh,1094,1193,miami-to-dayton-oh,True,3_bedroom,10001,10421,10211,3,1,44.8,46.8
miami,dayton-oh,1094,1193,miami-to-dayton-oh,True,4_bedroom,11344,11824,11584,4,1,44.8,46.8
miami,dayton-oh,1094,1193,miami-to-dayton-oh,True,4plus_bedroom,12504,12984,12744,4,1,48.8,50.8
miami,toledo-oh,1226,1337,miami-to-toledo-oh,True,1_bedroom,8982,9542,9262,2,1,46.6,48.6
miami,toledo-oh,1226,1337,miami-to-toledo-oh,True,2_bedroom,8982,9542,9262,2,1,46.6,48.6
miami,toledo-oh,1226,1337,miami-to-toledo-oh,True,3_bedroom,11209,11629,11419,3,1,49.6,51.6
miami,toledo-oh,1226,1337,miami-to-toledo-oh,True,4_bedroom,12696,13176,12936,4,1,49.6,51.6
miami,toledo-oh,1226,1337,miami-to-toledo-oh,True,4plus_bedroom,13656,14136,13896,4,1,53.6,55.6
miami,akron-oh,1167,1273,miami-to-akron-oh,True,1_bedroom,8598,8958,8778,2,1,44.4,46.4
miami,akron-oh,1167,1273,miami-to-akron-oh,True,2_bedroom,8598,8958,8778,2,1,44.4,46.4
miami,akron-oh,1167,1273,miami-to-akron-oh,True,3_bedroom,10561,11181,10871,3,1,47.4,49.4
miami,akron-oh,1167,1273,miami-to-akron-oh,True,4_bedroom,11984,12664,12324,4,1,47.4,49.4
miami,akron-oh,1167,1273,miami-to-akron-oh,True,4plus_bedroom,13144,13624,13384,4,1,51.4,53.4
miami,youngstown-oh,1166,1272,miami-to-youngstown-oh,True,1_bedroom,8592,8952,8772,2,1,44.4,46.4
miami,youngstown-oh,1166,1272,miami-to-youngstown-oh,True,2_bedroom,8592,8952,8772,2,1,44.4,46.4
miami,youngstown-oh,1166,1272,miami-to-youngstown-oh,True,3_bedroom,10554,11174,10864,3,1,47.4,49.4
miami,youngstown-oh,1166,1272,miami-to-youngstown-oh,True,4_bedroom,11976,12656,12316,4,1,47.4,49.4
miami,youngstown-oh,1166,1272,miami-to-youngstown-oh,True,4plus_bedroom,13136,13616,13376,4,1,51.4,53.4
miami,detroit-mi,1272,1388,miami-to-detroit-mi,True,1_bedroom,9488,9848,9668,2,1,48.3,50.3
miami,detroit-mi,1272,1388,miami-to-detroit-mi,True,2_bedroom,9488,9848,9668,2,1,48.3,50.3
miami,detroit-mi,1272,1388,miami-to-detroit-mi,True,3_bedroom,11566,11986,11776,3,1,51.3,53.3
miami,detroit-mi,1272,1388,miami-to-detroit-mi,True,4_bedroom,13104,13584,13344,4,1,51.3,53.3
miami,detroit-mi,1272,1388,miami-to-detroit-mi,True,4plus_bedroom,14064,14544,14304,4,1,55.3,57.3
miami,ann-arbor-mi,1275,1391,miami-to-ann-arbor-mi,True,1_bedroom,9506,9866,9686,2,1,48.4,50.4
miami,ann-arbor-mi,1275,1391,miami-to-ann-arbor-mi,True,2_bedroom,9506,9866,9686,2,1,48.4,50.4
miami,ann-arbor-mi,1275,1391,miami-to-ann-arbor-mi,True,3_bedroom,11587,12007,11797,3,1,51.4,53.4
miami,ann-arbor-mi,1275,1391,miami-to-ann-arbor-mi,True,4_bedroom,13128,13608,13368,4,1,51.4,53.4
miami,ann-arbor-mi,1275,1391,miami-to-ann-arbor-mi,True,4plus_bedroom,14088,14568,14328,4,1,55.4,57.4
miami,lansing-mi,1318,1438,miami-to-lansing-mi,True,1_bedroom,9788,10148,9968,2,1,49.9,51.9
miami,lansing-mi,1318,1438,miami-to-lansing-mi,True,2_bedroom,9788,10148,9968,2,1,49.9,51.9
miami,lansing-mi,1318,1438,miami-to-lansing-mi,True,3_bedroom,11916,12336,12126,3,1,52.9,54.9
miami,lansing-mi,1318,1438,miami-to-lansing-mi,True,4_bedroom,13504,13984,13744,4,1,52.9,54.9
miami,lansing-mi,1318,1438,miami-to-lansing-mi,True,4plus_bedroom,14464,14944,14704,4,1,56.9,58.9
miami,flint-mi,1329,1450,miami-to-flint-mi,True,1_bedroom,9860,10220,10040,2,1,50.3,52.3
miami,flint-mi,1329,1450,miami-to-flint-mi,True,2_bedroom,9860,10220,10040,2,1,50.3,52.3
miami,flint-mi,1329,1450,miami-to-flint-mi,True,3_bedroom,12000,12420,12210,3,1,53.3,55.3
miami,flint-mi,1329,1450,miami-to-flint-mi,True,4_bedroom,13600,14080,13840,4,1,53.3,55.3
miami,flint-mi,1329,1450,miami-to-flint-mi,True,4plus_bedroom,14560,15040,14800,4,1,57.3,59.3
miami,grand-rapids-mi,1351,1474,miami-to-grand-rapids-mi,True,1_bedroom,10004,10364,10184,2,1,51.1,53.1
miami,grand-rapids-mi,1351,1474,miami-to-grand-rapids-mi,True,2_bedroom,10004,10364,10184,2,1,51.1,53.1
miami,grand-rapids-mi,1351,1474,miami-to-grand-rapids-mi,True,3_bedroom,12168,12588,12378,3,1,54.1,56.1
